time,open,high,low,close,volume,spread,real_volume
2020-06-22,9247.21,9603.12,9202.96,9578.66,36692,12600,0
2020-06-23,9578.66,9721.21,9509.49,9567.0,39082,12600,0
2020-06-24,9567.0,9600.4,9130.99,9220.52,45832,12600,0
2020-06-25,9220.54,9253.96,8926.0,9208.63,43814,12600,0
2020-06-26,9208.63,9266.87,8962.85,9130.44,40218,12600,0
2020-06-29,9041.43,9128.42,8952.66,9115.22,28645,12601,0
2020-06-30,9115.23,9167.91,8997.0,9081.25,35168,12600,0
2020-07-01,9081.26,9232.69,9025.63,9173.99,34764,12600,0
2020-07-02,9173.99,9202.96,8876.0,9014.52,35313,12600,0
2020-07-03,9014.53,9087.04,8983.29,9025.48,33361,12601,0
2020-07-06,8947.99,9289.24,8842.0,9212.21,32470,12600,0
2020-07-07,9212.02,9318.93,9138.78,9190.67,27243,12600,0
2020-07-08,9191.15,9411.01,9166.0,9363.08,39745,12600,0
2020-07-09,9363.08,9407.29,9090.91,9173.61,33733,12600,0
2020-07-10,9173.61,9191.0,9038.82,9167.83,33591,12601,0
2020-07-13,9169.36,9280.0,9126.49,9182.4,27763,12600,0
2020-07-14,9182.4,9217.01,9033.72,9210.5,36100,12600,0
2020-07-15,9210.5,9214.19,9087.0,9147.33,27024,12600,0
2020-07-16,9147.33,9166.74,8965.47,9039.69,29743,12600,0
2020-07-17,9039.7,9118.05,9015.48,9088.46,34678,12600,0
2020-07-20,9105.0,9174.6,9065.2,9107.3,26888,12600,0
2020-07-21,9107.31,9375.56,9083.01,9312.0,32941,12601,0
2020-07-22,9312.0,9334.83,9217.64,9310.95,24626,12600,0
2020-07-23,9310.95,9613.36,9304.85,9530.33,31499,12600,0
2020-07-24,9530.33,9579.7,9410.76,9563.01,42857,12600,0
2020-07-27,9831.8,10878.51,9810.56,10825.98,68290,12600,0
2020-07-28,10826.02,11342.99,10519.77,10913.83,70084,12600,0
2020-07-29,10913.83,11227.99,10790.41,11153.86,54237,12600,0
2020-07-30,11153.65,11282.88,10769.0,11085.38,42723,12600,0
2020-07-31,11085.38,11388.08,10909.3,11289.51,39414,12600,0
2020-08-03,11024.84,11414.81,10870.26,11320.89,46530,12600,0
2020-08-04,11320.87,11359.34,10942.56,11154.52,37398,12600,0
2020-08-05,11154.52,11662.19,11029.77,11628.53,38862,12600,0
2020-08-06,11629.16,11846.57,11467.53,11787.0,49022,12600,0
2020-08-07,11787.0,11851.84,11276.0,11518.0,35577,12600,0
2020-08-10,11614.0,12019.0,11413.5,11788.5,41150,12600,0
2020-08-11,11786.0,11880.0,11063.0,11149.0,45129,12600,0
2020-08-12,11125.5,11566.0,11056.5,11500.0,38491,12600,0
2020-08-13,11494.5,11601.08,11211.0,11543.5,35747,12600,0
2020-08-14,11582.0,11802.5,11533.0,11707.0,27451,12600,0
2020-08-17,11780.0,12417.0,11706.0,12253.5,33422,12600,0
2020-08-18,12254.0,12356.5,11754.0,11964.25,30207,12600,0
2020-08-19,11982.0,12034.0,11504.5,11648.0,35412,12600,0
2020-08-20,11647.0,11830.5,11610.5,11786.5,29817,12600,0
2020-08-21,11785.5,11827.0,11538.0,11561.5,35648,12600,0
2020-08-24,11593.75,11766.25,11524.0,11658.92,19691,12600,0
2020-08-25,11650.75,11726.0,11045.0,11192.5,34538,12600,0
2020-08-26,11210.0,11483.0,11182.0,11443.45,23936,12600,0
2020-08-27,11438.5,11533.01,11054.5,11189.8,30072,12600,0
2020-08-28,11192.25,11490.0,11186.0,11432.0,25040,12600,0
2020-08-31,11557.0,11718.0,11511.0,11612.0,20755,12600,0
2020-09-01,11609.25,11996.5,11462.5,11943.0,24955,12600,0
2020-09-02,11960.71,12001.0,11082.0,11303.5,38577,12600,0
2020-09-03,11291.86,11418.0,10389.5,10717.0,46018,12600,0
2020-09-04,10679.75,10739.0,9826.5,10525.5,50865,12600,0
2020-09-07,10166.0,10286.5,9810.5,10088.5,39400,12600,0
2020-09-08,10107.0,10380.5,9853.0,9949.5,44162,12600,0
2020-09-09,9925.0,10286.5,9776.0,10194.0,31455,12600,0
2020-09-10,10186.5,10430.5,10112.0,10229.0,32066,12600,0
2020-09-11,10237.0,10323.0,10135.0,10263.5,25954,12600,0
2020-09-14,10253.5,10697.5,10187.5,10629.0,21543,12600,0
2020-09-15,10650.5,10873.0,10549.5,10797.5,31943,12600,0
2020-09-16,10783.5,11036.5,10597.5,10932.0,32166,12600,0
2020-09-17,10919.5,10983.5,10678.0,10869.5,32934,12600,0
2020-09-18,10884.0,10980.5,10748.5,10821.0,24602,12600,0
2020-09-21,10786.0,10932.0,10221.5,10413.0,36587,12600,0
2020-09-22,10416.82,10469.5,10288.5,10448.0,28334,12600,0
2020-09-23,10428.5,10512.5,10069.0,10158.5,28144,12600,0
2020-09-24,10173.0,10663.0,10129.5,10567.0,35803,12600,0
2020-09-25,10567.0,10735.0,10489.0,10654.0,36577,12600,0
2020-09-28,10680.65,10893.0,10642.0,10806.5,41420,12600,0
2020-09-29,10739.11,10827.5,10559.5,10694.0,53476,12600,0
2020-09-30,10678.5,10799.5,10598.0,10643.0,34226,12600,0
2020-10-01,10633.5,10868.0,10378.0,10543.0,38833,12600,0
2020-10-02,10508.32,10599.0,10313.5,10477.0,46620,12600,0
2020-10-05,10590.5,10719.0,10558.5,10675.0,30017,12600,0
2020-10-06,10612.92,10741.5,10460.5,10484.5,36812,12600,0
2020-10-07,10456.5,10620.5,10429.34,10591.0,29191,12600,0
2020-10-08,10594.5,10900.5,10470.0,10828.0,28062,12600,0
2020-10-09,10821.0,11047.0,10770.5,10977.5,25481,12600,0
2020-10-12,11227.5,11540.0,11109.5,11506.0,39054,12600,0
2020-10-13,11496.0,11665.0,11247.0,11368.5,41815,12600,0
2020-10-14,11362.5,11495.5,11229.5,11325.0,35388,12600,0
2020-10-15,11320.0,11562.0,11191.0,11482.5,34643,12600,0
2020-10-16,11453.0,11485.5,11129.0,11248.0,37298,12600,0
2020-10-19,11372.5,11774.5,11347.0,11661.33,28165,12600,0
2020-10-20,11649.5,11997.5,11617.0,11826.5,40651,12600,0
2020-10-21,11837.99,12864.5,11818.5,12800.5,60465,12600,0
2020-10-22,12796.0,13192.5,12627.5,13064.0,66299,12600,0
2020-10-23,13057.5,13141.0,12667.5,12879.5,44607,12600,0
2020-10-26,12955.5,13189.0,12719.5,12968.5,42810,12600,0
2020-10-27,12963.0,13704.5,12932.0,13636.5,41481,12600,0
2020-10-28,13637.0,13804.0,12823.5,13139.0,64534,12600,0
2020-10-29,13137.5,13594.0,12919.0,13460.5,62604,12600,0
2020-10-30,13450.0,13614.0,13065.0,13573.0,72306,12600,0
2020-11-02,13740.5,13781.5,13150.0,13550.5,56743,12600,0
2020-11-03,13547.0,13743.0,13226.0,13661.5,50043,12600,0
2020-11-04,13633.5,14214.5,13469.5,13944.0,76564,12600,0
2020-11-05,13951.5,15260.5,13951.5,15179.5,85732,12600,0
2020-11-06,15133.0,15919.0,15123.5,15508.5,98818,12600,0
2020-11-09,15303.75,15796.5,14747.0,15318.25,65858,12600,0
2020-11-10,15287.75,15424.5,15020.0,15323.25,52642,12600,0
2020-11-11,15329.5,15946.5,15224.5,15769.0,71099,12600,0
2020-11-12,15759.0,16160.0,15391.5,16103.5,74256,12600,0
2020-11-13,16132.5,16435.5,15903.5,16234.0,79708,12600,0
2020-11-16,15772.5,16836.0,15730.0,16628.5,64794,12600,0
2020-11-17,16621.5,17818.0,16512.0,17583.5,79852,12600,0
2020-11-18,17479.5,18436.5,17188.0,17730.5,97875,12600,0
2020-11-19,17741.5,18126.5,17290.0,17886.5,82275,12600,0
2020-11-20,17847.5,18765.5,17650.5,18516.0,82032,12600,0
2020-11-23,18512.0,18728.0,17931.0,18348.0,93121,12600,0
2020-11-24,18340.5,19383.5,17987.5,18875.5,89940,12600,0
2020-11-25,18908.5,19456.0,18562.5,18807.47,75515,12600,0
2020-11-26,18796.15,18863.97,16134.82,16982.25,120558,12600,0
2020-11-27,17035.24,17402.19,16376.43,16957.72,138149,12602,0
2020-11-30,18101.02,19775.53,18019.48,19318.53,115643,12604,0
2020-12-01,19244.77,19846.28,18063.83,18981.28,124399,12614,0
2020-12-02,19029.61,19281.36,18271.79,19087.06,100261,12607,0
2020-12-03,19129.87,19560.02,18805.04,19395.14,95831,12625,0
2020-12-04,19396.0,19496.86,18627.41,18746.52,95820,12601,0
2020-12-07,19179.63,19374.71,18839.36,19019.72,97098,12625,0
2020-12-08,19023.57,19248.88,18543.99,18696.93,110450,12614,0
2020-12-09,18738.22,18763.57,17566.87,18446.91,116723,12610,0
2020-12-10,18501.95,18580.37,17836.6,18288.28,129775,12613,0
2020-12-11,18322.26,18325.36,17482.11,18033.18,138210,12601,0
2020-12-14,19104.37,19280.12,18906.61,19131.43,114772,12624,0
2020-12-15,19126.84,19504.25,18959.98,19355.75,107269,12609,0
2020-12-16,19321.83,21242.23,19222.46,21122.52,124956,12624,0
2020-12-17,21242.27,23681.26,21145.59,22723.8,142732,12601,0
2020-12-18,22794.18,23226.66,22285.65,22863.27,119250,12608,0
2020-12-21,23196.25,24060.73,21880.43,23075.68,128159,12603,0
2020-12-22,23040.49,23561.86,22314.2,23384.9,126927,12607,0
2020-12-23,23327.78,24008.32,22728.99,23221.02,125804,12614,0
2020-12-24,23246.51,23415.35,22546.75,23212.64,103338,12606,0
2020-12-28,26283.54,27393.92,26013.13,26534.94,126946,12605,0
2020-12-29,26590.05,27125.36,25765.24,26790.74,123186,12601,0
2020-12-30,26863.99,28946.46,26819.24,28804.18,129460,12604,0
2020-12-31,28847.02,29249.1,27880.4,28305.95,108337,12801,0
2021-01-04,33358.22,33608.25,27596.41,31033.0,186955,12618,0
2021-01-05,30957.79,34217.17,29846.86,33730.7,191919,12601,0
2021-01-06,33957.37,36479.52,33297.78,35900.0,118164,12601,0
2021-01-07,35990.33,40336.75,35923.28,39628.74,129041,12601,0
2021-01-08,39437.0,41947.12,36529.48,39847.74,189556,12601,0
2021-01-11,38105.94,38958.16,30233.56,33860.18,183264,12601,0
2021-01-12,33727.01,36573.34,32437.0,34619.46,120942,12601,0
2021-01-13,34859.0,37352.05,32260.0,37188.5,113359,12601,0
2021-01-14,37537.0,40036.0,36661.99,38652.0,84451,12601,0
2021-01-15,38507.7,39622.38,34271.99,36264.87,129592,12601,0
2021-01-18,36610.87,37354.01,34692.0,36159.75,137111,12610,0
2021-01-19,36304.64,37798.33,35971.42,36387.49,137777,12605,0
2021-01-20,36495.38,36704.75,33314.61,34837.69,143606,12609,0
2021-01-21,34840.8,35615.33,30870.32,31098.24,159648,12601,0
2021-01-22,30717.16,33797.01,28730.63,33296.7,159401,12601,0
2021-01-25,31769.93,34813.19,31607.41,32637.56,144052,12620,0
2021-01-26,32485.53,32771.23,30751.92,31947.99,175960,12615,0
2021-01-27,31938.72,32861.51,29097.24,30896.94,181379,12602,0
2021-01-28,30856.24,33280.04,29803.47,33186.03,156707,12602,0
2021-01-29,33348.68,38562.87,31916.1,34694.67,169229,12605,0
2021-02-01,32615.02,34642.38,32257.27,33599.26,185376,12627,0
2021-02-02,33552.18,35943.17,33369.23,35596.47,175744,12625,0
2021-02-03,35608.08,37400.75,35315.26,37220.51,145422,12601,0
2021-02-04,37238.54,38692.01,36108.99,37592.38,114537,12602,0
2021-02-05,37590.0,38287.73,36529.27,37800.12,120624,12601,0
2021-02-08,38445.71,44769.93,37976.35,44630.74,134657,12601,0
2021-02-09,44728.49,48158.25,44246.19,47260.19,134114,12601,0
2021-02-10,46959.02,47329.76,43663.11,44952.43,102371,12601,0
2021-02-11,44913.48,48615.75,43939.5,46848.05,102327,12601,0
2021-02-12,47088.49,48937.86,46122.75,47890.02,105338,12603,0
2021-02-15,48809.66,49257.73,45799.49,48111.64,97604,12607,0
2021-02-16,48012.45,50555.25,46968.53,48515.33,125868,12601,0
2021-02-17,48472.65,52589.0,48453.99,52342.01,118518,12601,0
2021-02-18,52216.22,52496.1,50747.99,51951.2,93492,12614,0
2021-02-19,51984.32,56317.0,50659.49,55417.28,108436,12608,0
2021-02-22,57416.66,57586.25,47372.6,54880.16,147558,12600,0
2021-02-23,54913.21,54965.93,44823.92,47899.25,194838,12610,0
2021-02-24,47757.0,51343.5,46915.75,48649.24,177599,12605,0
2021-02-25,48373.35,51994.92,47950.79,47950.79,179829,12629,0
2021-02-26,47937.0,48754.0,44060.5,45507.25,194146,12601,0
2021-03-01,45222.19,49487.0,44793.5,48786.42,168604,12607,0
2021-03-02,48766.6,50176.88,46961.74,47354.52,150192,12616,0
2021-03-03,47448.15,52563.75,47424.11,50869.73,134449,12604,0
2021-03-04,50715.95,51719.39,47373.24,47854.45,145631,12615,0
2021-03-05,48080.67,49390.65,46183.25,49023.09,127573,12621,0
2021-03-08,49994.0,51931.52,49239.72,51766.75,124109,12610,0
2021-03-09,51677.0,54738.51,51313.57,54219.26,125477,12608,0
2021-03-10,54280.82,57343.25,52892.49,56850.0,118953,12605,0
2021-03-11,56892.11,57876.07,54179.83,57469.0,118647,12614,0
2021-03-12,57611.92,58073.63,54952.25,56838.06,128451,12601,0
2021-03-15,59894.25,60676.14,54555.5,56666.57,140654,12627,0
2021-03-16,56796.58,56870.58,53133.58,56390.76,139652,12611,0
2021-03-17,56567.29,58646.25,54058.5,58378.99,136853,12609,0
2021-03-18,58531.2,60022.25,56907.5,57804.25,120740,12601,0
2021-03-19,58030.0,59388.36,56198.0,58309.95,129874,12650,0
2021-03-22,57934.98,58372.5,54125.75,54479.43,126388,12601,0
2021-03-23,53776.75,55791.34,52888.99,54584.8,149472,12601,0
2021-03-24,54738.16,57142.04,53109.64,53635.1,149568,12601,0
2021-03-25,53347.45,53636.71,50330.07,52357.75,156351,12608,0
2021-03-26,52383.67,54219.25,51161.25,53999.17,106720,12630,0
2021-03-29,54895.49,58305.86,54725.06,57160.0,73286,12650,0
2021-03-30,57269.51,59340.56,56937.13,58580.75,75462,12601,0
2021-03-31,58627.92,59736.28,56757.5,58815.49,84808,12622,0
2021-04-01,58969.04,59441.0,57819.24,58751.49,92290,12601,0
2021-04-02,58808.61,60027.01,58357.46,58651.25,86582,12601,0
2021-04-05,57925.08,59202.8,56740.06,58696.89,105925,12601,0
2021-04-06,58769.97,59408.08,57249.74,58148.98,107682,12603,0
2021-04-07,58128.74,58588.15,55375.64,56123.25,110347,12618,0
2021-04-08,56070.13,58098.5,55627.77,57583.49,96180,12601,0
2021-04-09,57507.62,58833.2,57371.88,58275.6,83379,12616,0
2021-04-12,59511.02,61140.76,59316.43,59892.94,85148,12617,0
2021-04-13,59850.04,63680.5,59644.49,63121.34,111292,12608,0
2021-04-14,63085.74,64832.51,61210.25,62292.02,147244,12601,0
2021-04-15,62487.57,63592.44,61955.96,63329.46,128245,12607,0
2021-04-16,63396.65,63772.25,59953.36,61890.89,139823,12608,0
2021-04-19,56153.53,57545.81,54234.14,56131.21,136861,12608,0
2021-04-20,56230.98,57025.51,53335.76,56670.7,141254,12601,0
2021-04-21,56724.31,57032.51,54236.54,54917.59,134599,12601,0
2021-04-22,54985.95,55395.82,51356.66,51485.66,140896,12637,0
2021-04-23,51236.84,52144.36,47300.97,50557.5,156670,12601,0
2021-04-26,47856.58,54339.25,46955.49,53186.7,160013,12611,0
2021-04-27,52680.24,55341.0,52554.74,55134.72,135923,12632,0
2021-04-28,54926.02,56396.88,53798.0,54382.25,136751,12647,0
2021-04-29,54374.1,55167.08,52314.08,52927.22,135501,12637,0
2021-04-30,52881.2,57347.39,52734.74,56683.44,123926,12605,0
2021-05-03,57087.0,58924.76,56193.89,56717.25,109489,12648,0
2021-05-04,56781.58,57468.56,53173.51,54666.5,132820,12604,0
2021-05-05,54432.87,57886.99,52833.75,56793.01,130426,12627,0
2021-05-06,56811.2,58332.26,55174.63,55857.0,113330,12664,0
2021-05-07,55850.05,58674.68,55203.75,57543.65,129526,12637,0
2021-05-10,57771.79,59557.6,53488.0,55204.74,136498,12623,0
2021-05-11,55146.8,56895.03,54404.48,56811.74,134458,12651,0
2021-05-12,56836.47,57976.51,53478.09,54403.99,125063,12667,0
2021-05-13,54329.91,54748.3,46077.25,49195.6,154787,12601,0
2021-05-14,49031.83,51537.46,48345.51,49204.69,126931,12626,0
2021-05-17,44474.03,46574.28,42013.27,44719.34,160097,12601,0
2021-05-18,44518.71,45772.99,42331.92,43199.2,161834,12613,0
2021-05-19,43457.02,43527.98,28967.35,38189.74,172012,12600,0
2021-05-20,38494.26,42478.02,34817.91,39983.94,167190,12612,0
2021-05-21,39961.27,42247.31,35133.25,35319.25,154271,12641,0
2021-05-24,33251.25,39871.58,33251.25,38916.17,169951,12601,0
2021-05-25,39158.06,39790.65,36425.0,37565.26,160902,12601,0
2021-05-26,37720.4,40859.51,37374.69,38699.58,152646,12601,0
2021-05-27,38414.45,40372.76,37124.66,38414.2,152899,12625,0
2021-05-28,38871.86,39127.37,35053.95,35180.0,171425,12601,0
2021-05-31,35985.52,37415.0,34107.48,36615.18,144271,12641,0
2021-06-01,36804.56,37850.51,35599.01,36255.36,153771,12601,0
2021-06-02,36216.2,38176.67,35838.29,37674.83,128649,12674,0
2021-06-03,37744.09,39428.26,37111.76,38625.72,130254,12623,0
2021-06-04,38801.02,39227.51,35482.33,36933.25,133648,12621,0
2021-06-07,35819.98,36748.43,33941.0,34351.82,122546,12620,0
2021-06-08,35491.01,35491.01,30925.17,33555.96,158642,12625,0
2021-06-09,33634.36,36923.75,32362.25,36317.42,159711,12625,0
2021-06-10,36351.19,38379.12,35741.56,36402.13,154300,12604,0
2021-06-11,36599.99,37645.67,35843.97,37137.41,141048,12602,0
2021-06-14,38849.25,40988.25,38621.08,39757.88,146169,12601,0
2021-06-15,39776.67,41261.55,39431.53,39880.02,146879,12625,0
2021-06-16,39873.2,40446.38,38209.18,38452.32,139192,12601,0
2021-06-17,38538.27,39505.55,37289.09,37653.59,122936,12625,0
2021-06-18,37648.8,38145.86,35061.62,35387.95,101191,12693,0
2021-06-21,35838.97,35838.97,31609.95,32490.09,132012,12606,0
2021-06-22,32330.6,33249.42,28737.0,32810.74,146394,12604,0
2021-06-23,32824.51,34778.36,31645.25,32964.33,138432,12603,0
2021-06-24,33094.26,35201.04,32254.99,34779.72,128562,12605,0
2021-06-25,34702.48,35433.45,31407.5,32162.26,132515,12606,0
2021-06-28,32668.84,35233.37,32338.6,34560.58,115140,12604,0
2021-06-29,34549.08,36569.89,34029.89,36082.47,120766,12601,0
2021-06-30,36159.63,36250.66,33970.84,34504.65,115646,12607,0
2021-07-01,34591.15,35157.04,32623.4,33316.34,117193,12610,0
2021-07-02,33405.05,33912.88,32639.76,33053.51,130827,12610,0
2021-07-05,35498.01,35882.3,33019.13,33792.63,99265,12649,0
2021-07-06,33873.45,35052.72,33458.83,33868.14,99280,12623,0
2021-07-07,33797.25,35006.63,33544.92,34451.0,87991,12624,0
2021-07-08,34433.52,34480.01,32015.91,32728.95,104635,12601,0
2021-07-09,32792.56,33630.51,32183.02,33450.01,99873,12650,0
2021-07-12,33748.32,34617.38,32584.1,32775.83,70963,12627,0
2021-07-13,32838.32,33278.11,32123.7,32432.94,65263,12647,0
2021-07-14,32519.44,33035.74,31516.3,32736.33,72117,12640,0
2021-07-15,32755.33,33122.55,31059.92,31674.06,71530,12620,0
2021-07-16,31669.72,32192.75,30955.27,31804.38,79221,12603,0
2021-07-19,31544.55,31858.79,30346.25,30698.66,72914,12622,0
2021-07-20,30731.66,30994.93,29208.05,29783.32,77308,12651,0
2021-07-21,29806.32,32750.92,29425.17,31702.71,79047,12614,0
2021-07-22,31686.21,32540.4,31563.17,32171.51,78845,12628,0
2021-07-23,32190.84,32863.54,31933.08,32422.25,56886,12604,0
2021-07-26,34402.99,40495.65,34388.38,37685.8,96057,12601,0
2021-07-27,37422.26,38724.32,36330.26,37987.91,95649,12601,0
2021-07-28,37974.14,40871.53,37885.34,39860.71,105064,12609,0
2021-07-29,39919.56,40580.53,39186.69,39662.94,80307,12612,0
2021-07-30,39627.44,41555.36,38244.19,40633.58,67051,12601,0
2021-08-02,41022.78,41242.18,38604.11,38756.81,81993,12617,0
2021-08-03,38875.77,39716.68,37507.0,37986.91,76699,12607,0
2021-08-04,37999.91,39801.01,37388.55,39691.43,72918,12603,0
2021-08-05,39751.33,41332.4,37152.7,40795.19,80073,12601,0
2021-08-06,40874.73,43311.61,39786.24,42663.75,90413,12604,0
2021-08-09,43872.8,46437.86,42710.28,45399.35,88659,12601,0
2021-08-10,45514.35,46653.73,44585.35,45565.92,88559,12673,0
2021-08-11,45591.92,46721.09,45171.48,46261.6,80215,12606,0
2021-08-12,46029.6,46321.9,43714.0,44420.18,85547,12601,0
2021-08-13,44195.68,47826.1,43817.05,47452.41,79670,12606,0
2021-08-16,46719.54,47997.99,45603.72,46012.46,89794,12609,0
2021-08-17,46053.02,47108.97,44457.04,44904.29,98083,12619,0
2021-08-18,44902.79,45974.26,44135.53,44466.5,103321,12601,0
2021-08-19,44622.52,46823.36,43870.13,46526.46,109580,12602,0
2021-08-20,46492.46,49057.01,46267.74,48607.26,93980,12626,0
2021-08-23,48239.58,50463.84,48187.28,49452.2,99907,12604,0
2021-08-24,49537.7,49822.82,47658.44,48263.77,96968,12607,0
2021-08-25,48236.27,49105.06,47052.51,48586.79,96986,12645,0
2021-08-26,48671.79,49308.01,46237.0,46923.42,103374,12601,0
2021-08-27,47079.94,49108.74,46292.58,48850.26,90058,12610,0
2021-08-30,48891.95,49356.15,47334.46,48570.28,81120,12641,0
2021-08-31,48548.71,48578.78,46630.25,46934.15,91747,12625,0
2021-09-01,46837.0,49042.13,46446.37,48200.94,82702,12606,0
2021-09-02,48225.44,50321.72,48172.94,49488.26,83823,12602,0
2021-09-03,49556.76,51018.64,48263.37,50130.55,99811,12675,0
2021-09-06,51436.8,52163.76,50937.0,51863.82,84597,12601,0
2021-09-07,51919.95,52891.23,42715.01,46697.81,109759,12608,0
2021-09-08,46777.31,47316.82,44359.44,45982.87,115465,12613,0
2021-09-09,46104.37,47345.26,45414.34,46148.89,118304,12624,0
2021-09-10,46110.7,46977.82,44645.3,45002.01,104478,12614,0
2021-09-13,44942.66,46803.51,43276.26,45022.61,121919,12621,0
2021-09-14,45165.11,46918.18,44591.36,46765.37,109065,12625,0
2021-09-15,46710.87,48394.26,46308.94,47849.99,102267,12610,0
2021-09-16,47877.49,48452.8,46943.71,47040.46,87729,12625,0
2021-09-17,47193.46,48103.54,46645.55,47007.65,79843,12601,0
2021-09-20,47578.86,47612.61,42367.16,43460.76,105607,12612,0
2021-09-21,43455.26,43866.75,40037.48,40796.54,112544,12700,0
2021-09-22,40524.54,43967.67,39467.69,43309.82,109176,12603,0
2021-09-23,43346.82,44890.25,42948.85,44618.26,86876,12700,0
2021-09-24,44665.26,45080.08,40600.11,42905.68,112576,12616,0
2021-09-27,43493.39,44306.08,42526.34,42577.85,115024,12620,0
2021-09-28,42689.85,43361.03,41052.69,41703.19,115327,12640,0
2021-09-29,41785.19,42533.51,40675.11,41053.2,100782,12644,0
2021-09-30,41168.7,44040.98,40884.59,43340.5,103409,12634,0
2021-10-01,43408.5,48147.63,43203.53,48065.53,90950,12633,0
2021-10-04,48194.94,49456.91,46844.75,48910.18,128829,12601,0
2021-10-05,49043.68,51734.79,48496.1,51385.62,137454,12601,0
2021-10-06,51328.12,55346.79,50347.0,54876.27,150485,12601,0
2021-10-07,54910.27,55714.05,53303.17,54129.32,155284,12601,0
2021-10-08,54172.82,56089.09,53557.5,53890.77,138087,12624,0
2021-10-11,54687.33,57772.08,54289.15,57250.57,134595,12622,0
2021-10-12,57052.57,57624.67,53752.79,55264.29,122689,12624,0
2021-10-13,55044.55,57433.1,54121.47,56912.54,115729,12601,0
2021-10-14,56959.04,58494.51,56671.44,57338.22,112050,12650,0
2021-10-15,57417.72,62813.5,56793.76,62400.18,117191,12601,0
2021-10-18,59517.3,62615.26,59494.3,61290.94,124792,12607,0
2021-10-19,61148.44,64305.39,61043.94,64040.31,110030,12601,0
2021-10-20,63947.31,66957.01,63454.26,65928.12,105534,12601,0
2021-10-21,65757.47,66602.64,61833.18,62591.16,124249,12650,0
2021-10-22,62769.66,63701.01,59887.76,60699.01,135108,12622,0
2021-10-25,61154.49,63671.26,60578.85,62470.31,117264,12625,0
2021-10-26,62550.81,63226.01,61693.74,62020.84,104453,12606,0
2021-10-27,61871.84,61956.44,57928.97,58787.86,132832,12601,0
2021-10-28,58843.36,62426.94,57739.36,61329.2,132277,12625,0
2021-10-29,60735.7,62922.66,60074.83,62335.26,121391,12609,0
2021-11-01,61336.16,62419.51,59317.59,60702.19,124070,12650,0
2021-11-02,60839.54,64248.76,60564.96,62966.2,117692,12611,0
2021-11-03,62920.41,63494.2,60160.14,63069.08,79491,12628,0
2021-11-04,63001.65,63055.66,60610.42,61279.92,59565,12603,0
2021-11-05,61273.17,62562.22,60699.64,60843.82,54270,12650,0
2021-11-08,62934.6,66495.08,62718.63,65966.86,58079,12608,0
2021-11-09,66086.86,68455.71,66020.06,67642.66,53076,12613,0
2021-11-10,67558.16,68977.73,62737.0,64147.54,57684,12604,0
2021-11-11,64061.04,65534.27,64030.04,64960.82,59485,12601,0
2021-11-12,64884.82,65424.15,62227.22,63967.35,81302,12601,0
2021-11-15,64380.97,66272.44,63315.75,63777.83,70875,12668,0
2021-11-16,63688.92,63959.93,58504.27,60400.2,115438,12634,0
2021-11-17,60526.2,61103.0,58308.06,60043.2,82680,12610,0
2021-11-18,60050.2,60898.94,56535.12,57511.83,79701,12602,0
2021-11-19,57299.83,58327.01,55546.86,57833.07,81294,12609,0
2021-11-22,59361.56,59498.62,55550.63,56193.25,106472,12650,0
2021-11-23,56349.25,57812.74,55300.6,57615.46,92057,12700,0
2021-11-24,57608.82,57691.66,55798.67,57254.29,66220,12650,0
2021-11-25,57321.52,59393.75,56779.72,58755.35,59913,12642,0
2021-11-26,58762.35,59288.81,53439.18,54125.59,88457,12601,0
2021-11-29,56464.91,58843.16,56008.85,58239.12,67707,12601,0
2021-11-30,58299.62,59177.3,55844.69,57057.85,89094,12601,0
2021-12-01,57115.85,59029.66,56395.24,56911.31,77331,12616,0
2021-12-02,57060.31,57354.16,55752.07,56832.03,73933,12650,0
